phrase	snomed_id	similarity
cheek bones	286641001	0.20633942
jaw line	286641001	0.2071113
period -progressive	286641001	0.31619895
brain fog	286641001	0.30115452
palpation -periods	286641001	0.32487312
moody +++	286641001	0.8462777
super tampon	286641001	0.19033906
initial procedure	224960004	0.04313235
initial procedure	40917007	0.11839484
initial procedure	55533009	-0.00233949
super tampons	224960004	0.22715916
super tampons	40917007	0.1577647
super tampons	55533009	0.26564005
cramp pain	224960004	0.26250452
cramp pain	40917007	0.21901786
cramp pain	55533009	0.28865778
pale skin	224960004	0.27830657
pale skin	40917007	0.24195877
pale skin	55533009	0.19620411
visual disturbances/light sensitivity	224960004	0.19921668
visual disturbances/light sensitivity	40917007	0.25956252
visual disturbances/light sensitivity	55533009	0.15973946
anxiety attacks	224960004	0.29828662
anxiety attacks	40917007	0.39314675
anxiety attacks	55533009	0.34922695
heart palpations	224960004	0.27092463
heart palpations	40917007	0.32254475
heart palpations	55533009	0.27822417
random muscle pain	224960004	0.2983058
random muscle pain	40917007	0.22770268
random muscle pain	55533009	0.17925906
fever/chills	224960004	0.18040253
fever/chills	40917007	0.09484322
fever/chills	55533009	0.27578977
pill/condoms ...	224960004	0.19587775
pill/condoms ...	40917007	0.05791968
pill/condoms ...	55533009	0.08902915
months-a year	224960004	0.08093433
months-a year	40917007	0.05588717
months-a year	55533009	0.18995273
extra medication	224960004	0.17696396
extra medication	40917007	0.10796214
extra medication	55533009	0.26284546
extreme side effects/reaction	224960004	0.20712727
extreme side effects/reaction	40917007	0.15810096
extreme side effects/reaction	55533009	0.2235193
uncontrolable mood swings	8357008	0.41842702
uncontrolable mood swings	262286000	0.17623545
panic attacks	8357008	0.23411107
panic attacks	262286000	0.1610106
sex drive	8357008	0.66170317
sex drive	262286000	0.28330255
weight gain	8357008	0.38763303
weight gain	262286000	0.737993
skin look	8357008	0.21413735
skin look	262286000	0.27388006
nordic cochrane	22298006	0.22606
screen ... over-diagnosis	22298006	0.10968915
breast screen	22298006	0.11989466
breast cancers	22298006	0.11709534
depression	224960004	0.36981618
sertraline hcl	224960004	0.09246587
zoloft	224960004	0.15882611
sertraline	224960004	0.17030966
different drug	224960004	0.1911703
right drugs work	224960004	0.19839936
drugs ...	224960004	0.21214554
wide awake	224960004	0.5007428
panic attacks	224960004	0.22476923
horrible illness	60119000	0.3542995
horrible illness	55533009	0.28110516
horrible illness	60119000	0.3542995
's scary	60119000	0.19240302
's scary	55533009	0.18142828
's scary	60119000	0.19240302
alzheimer	60119000	0.15759298
alzheimer	55533009	0.43419868
alzheimer	60119000	0.15759298
thyroid	60119000	0.36636728
thyroid	55533009	0.25158712
thyroid	60119000	0.36636728
b12	60119000	0.2839985
b12	55533009	0.20604171
b12	60119000	0.2839985
blood test	60119000	0.3310358
blood test	55533009	0.20994063
blood test	60119000	0.3310358
b12	60119000	0.2839985
b12	55533009	0.20604171
b12	60119000	0.2839985
b12	55533009	0.20604171
b12	60119000	0.2839985
b12	55533009	0.20604171
b12	60119000	0.2839985
hiatus hernia	60119000	0.19746499
hiatus hernia	55533009	0.15044501
hiatus hernia	60119000	0.19746499
ca n't walk	60119000	0.21035303
ca n't walk	55533009	0.213447
ca n't walk	60119000	0.21035303
gp	60119000	0.25269535
gp	55533009	0.15364209
gp	60119000	0.25269535
health trainer	60119000	0.19597325
health trainer	55533009	0.07921013
health trainer	60119000	0.19597325
gp	60119000	0.25269535
gp	55533009	0.15364209
gp	60119000	0.25269535
'treacle legs	60119000	0.27614063
'treacle legs	55533009	0.25922835
'treacle legs	60119000	0.27614063
ca n't	60119000	0.15853156
ca n't	55533009	0.17978361
ca n't	60119000	0.15853156
long hard struggle	60119000	0.2318756
long hard struggle	55533009	0.19159585
long hard struggle	60119000	0.2318756
health trainer	60119000	0.19597325
health trainer	55533009	0.07921013
health trainer	60119000	0.19597325
health trainer	55533009	0.07921013
health trainer	60119000	0.19597325
gp	60119000	0.25269535
gp	55533009	0.15364209
gp	60119000	0.25269535
beighton	60119000	0.30537277
shoe sizes	60119000	0.11207318
shoe size hover	60119000	0.11492757
hormone condition	60119000	0.30282813
psoriasis	60119000	0.23419058
pcos	60119000	0.22255228
infertility problems	60119000	0.17086653
ferility	60119000	0.31869662
freda osmand-clarke	60119000	0.07220449
gp od	60119000	0.23133308
week gestation	60119000	0.2419217
progestogen mini pill	60119000	0.13551213
progestogen	60119000	0.35827082
hormone problem	60119000	0.22689253
side/hand etc	224960004	0.19926915
phone-calls ... ... ... ... ..as	224960004	0.14706877
tinnitus	224960004	0.24592015
head-phones	224960004	0.28611186
tinnitus	224960004	0.24592015
causes/treatments etc	224960004	0.23493165
... ... ... ..my husband	224960004	0.18655092
tools/jackhammers	224960004	0.19936588
construction site/s ... .this	224960004	0.10891367
ear-phones/plugs	224960004	0.0660122
physical condition	224960004	0.3138493
simple medication	224960004	0.2734233
stemitil	224960004	0.31258896
tinnitus	224960004	0.24592015
audiologist	224960004	0.17026386
... ... ... ... ... good luck ... ... ... ... .bron	224960004	0.20055313
gps	224960004	0.02380519
gps	426206001	0.15978804
osteo arthritis	224960004	0.10218374
osteo arthritis	426206001	0.27457952
30mg pills	224960004	0.20961383
30mg pills	426206001	0.24461836
severe pain	224960004	0.32639402
severe pain	426206001	0.8049258
chronic pain	224960004	0.21125829
chronic pain	426206001	0.5976263
ca n't use	224960004	0.02307703
ca n't use	426206001	0.15708867
cat nap	224960004	0.3468648
cat nap	426206001	0.16893181
24k canoe	224960004	0.11711653
24k canoe	426206001	0.0984225
amazing pain relief	224960004	0.1916032
amazing pain relief	426206001	0.5170779
cos i 'm	224960004	0.21723765
cos i 'm	426206001	0.07885488
distant memory	224960004	0.16162589
distant memory	426206001	0.25699598
hrs pain releif	224960004	0.329812
hrs pain releif	426206001	0.6536835
constant pain	224960004	0.30198783
constant pain	426206001	1.0000002
pyhsical hobbies	224960004	-0.02309003
pyhsical hobbies	426206001	0.08136734
constant pain	224960004	0.30198783
constant pain	426206001	1.0000002
n't twitch	60238002	0.68865436
physical symptoms	60238002	0.24412557
ear ache	60238002	0.27188116
dental abcess	224960004	0.14095873
dental abcess	278528006	0.38858515
upper gum/tooth	224960004	0.1876221
upper gum/tooth	278528006	0.21856642
pain intensity	224960004	0.22647469
pain intensity	278528006	0.3005135
constant headache	224960004	0.3525039
constant headache	278528006	0.3401416
facial swelling	224960004	0.32005695
facial swelling	278528006	1.0000001
exact symptoms	22298006	0.12638818
bad anxiety	22298006	0.18544748
numb	22298006	0.20347565
chest pains	22298006	0.3859985
cat scan	22298006	0.1436032
mri ...	22298006	0.30125344
day long..	22298006	-0.08901992
blood sugars	40917007	0.23286358
visual problems	40917007	0.27503568
severe headache	40917007	0.29102883
severe stomach problems	40917007	0.206016
urine output	40917007	0.19417089
adrenal insufficiency i	40917007	0.25100374
blood sugar	40917007	0.29257655
athletic shoe	16973004	0.42036945
male	60238002	0.16905636
male	249966004	0.14029273
pressure sensation	60238002	0.15253082
pressure sensation	249966004	0.3363515
occiput	60238002	0.11681902
occiput	249966004	0.276482
dizziness/imbalance	60238002	0.19772843
dizziness/imbalance	249966004	0.08945681
backwards sensations	60238002	0.28556177
backwards sensations	249966004	0.3349737
occiput	60238002	0.11681902
occiput	249966004	0.276482
pressure sensation	60238002	0.15253082
pressure sensation	249966004	0.3363515
strong pulse	60238002	0.3508743
strong pulse	249966004	0.30206245
temple regions	60238002	0.12913182
temple regions	249966004	0.11840806
experience pain	60238002	0.23143029
experience pain	249966004	0.23790519
occiput	60238002	0.11681902
occiput	249966004	0.276482
anxiety	224960004	0.35830438
tibial stress fracture	224960004	0.14848849
seratonin	224960004	0.2469754
detox facility	224960004	0.08853271
menopause	224960004	0.22946435
citolopram	224960004	0.21487175
elderly parent 's	224960004	0.16974604
care giver	224960004	0.20451254
cross contamination	224960004	0.13986006
feeling od	224960004	0.41293764
dreadful disease	224960004	0.2744888
preds foe	224960004	0.16850072
'm fearful	224960004	0.16902462
heart disease.thank	224960004	0.24695091
glandular fever	224960004	0.2835874
sore throats	224960004	0.34585506
swollen lymph nodes	224960004	0.26895756
me/cfs	224960004	0.20703724
blood tests	224960004	0.26215032
pain medication	386033004	0.3478464
neuropathy	386033004	0.99999994
pain relief	386033004	0.42409265
daily doses	386033004	0.09957787
withdrawal symptoms	386033004	0.24606416
suffer mild constipation	386033004	0.24964282
doctors feeling	2733002	0.28569847
doctors feeling	224960004	0.26159438
painful shoulder	2733002	0.5538277
painful shoulder	224960004	0.30186033
motheaten appearance	2733002	0.27785403
motheaten appearance	224960004	0.31128752
blood tests	2733002	0.23252052
blood tests	224960004	0.26215032
esr	2733002	0.21517067
esr	224960004	0.14689587
repeat bloods	2733002	0.18373072
repeat bloods	224960004	0.19483748
repeat bloods	2733002	0.18373072
repeat bloods	224960004	0.19483748
esr	2733002	0.21517067
esr	224960004	0.14689587
gp	2733002	0.1883415
gp	224960004	0.11459977
inflammatory arthritis	2733002	0.37228432
inflammatory arthritis	224960004	0.06109911
heel pain	2733002	1.
heel pain	224960004	0.2558294
stiff middle finger	2733002	0.4242528
stiff middle finger	224960004	0.24351087
severe pain	2733002	0.6081649
severe pain	224960004	0.32639402
rheumy appointment	2733002	0.16257454
rheumy appointment	224960004	0.17123234
lumbar disk prolapse	202882003	0.4660644
caudal epidurals	202882003	0.40945622
painful right	202882003	0.39140242
plantar fasciitis	202882003	1.0000002
steroid injections	202882003	0.25870445
right carpal tunnel release	202882003	0.3071744
achy joints	202882003	0.31309244
gp	202882003	0.14619361
xray	202882003	0.21511333
neck jaw elbows wrists fingers	202882003	0.1449023
sweaty palms	277521002	0.24959686
tummy twinges	277521002	0.18030669
ca n't	277521002	0.11684874
skin ...	277521002	0.17891835
chronic abdominal pain	40917007	0.21516976
gp	40917007	0.03917112
ant acids	40917007	0.18703637
bowel pain	40917007	0.21111643
ca n't	40917007	0.13866054
chronic gastritis	40917007	0.27468482
large intestine	40917007	0.2540851
bowel swelling	40917007	0.18140039
ibs	40917007	0.08697126
whole new ball game	40917007	-0.03645011
pain relief	40917007	0.27479514
restless legs	32914008	1.
uncontrollable weight gain	262286000	0.5401451
stone overweight	262286000	0.3412486
citalopram	262286000	0.16009697
automatic weight gain pill	262286000	0.46358716
ca n't	262286000	0.10090412
terrible neck shoulder	262286000	0.15580541
muscle loss	262286000	0.41577062
cervical stenosis	262286000	0.09033924
psoriatic psoriasis	262286000	0.21829005
ca n't	262286000	0.10090412
dairy products	262286000	0.10322097
normal antiacids	262286000	0.15574542
ca n't	262286000	0.10090412
gain weight	262286000	0.56373096
natural acid production	262286000	0.01767898
normal meal	262286000	0.20711525
acid production increases	262286000	0.31609148
psoriatic arthritis	262286000	0.23066583
bloody nuisance	262286000	0.13653667
large meals	262286000	0.23642677
exact symptoms	90673000	0.3057288
jaw pain	90673000	0.3654856
ca n't	90673000	0.13532709
hiatus hernia	90673000	0.22486256
acid reflux	90673000	0.4240635
stomach presses	90673000	0.31428295
vagas	90673000	0.11515877
water pulls	90673000	0.2592224
different hernia op	90673000	0.19338523
gastric bag	90673000	0.21139291
normal stomach acid	90673000	0.30745095
caffeine relaxes	90673000	0.14036644
bile reflux	90673000	0.3542789
stomach acid	90673000	0.41849488
acid reflux	90673000	0.4240635
acid reflux befor	90673000	0.40777135
solicitor letters	60119000	0.08484524
@ h1t	60119000	0.30401796
petechiae	40917007	0.22835529
weight gain	262286000	0.737993
chest ...	60119000	0.3146078
positive 😊	60119000	0.17501906
cheshire\	60119000	0.12256259
dianette	60119000	0.11846517
lotion etc etc	60119000	0.15092266
're medication	32914008	0.2767411
gp	32914008	0.14673471
opiate addiction	32914008	0.28306502
cold turkey	32914008	0.28454897
addiction history	32914008	0.16376384
're reluctance	32914008	0.20530036
physical symptoms	32914008	0.28179693
explosive diarrhoea	32914008	0.29544383
restless legs	32914008	1.
pleasant procedure	32914008	0.17297709
bad floaters	60238002	0.32807997
severe anxiety	60238002	0.3284039
peripheral vision	60238002	0.23028815
light 'twitches	60238002	0.5905243
're ok	60238002	0.13583502
stress anxiety	60238002	0.3345839
massive heart attack	22298006	0.47242302
normal self	22298006	-0.0025165
bisoprol	224960004	0.20940769
aortic valve	224960004	0.11778556
amidodarone	224960004	0.37519956
warfarin	224960004	0.05573756
losartan	224960004	0.20241623
tamsulosin	224960004	0.17054507
losartan	224960004	0.20241623
verapamil	224960004	0.20442581
hip muscles	224960004	0.23170327
knee joints	224960004	0.18886536
successful cardioversion	224960004	0.23410092
bisoprol	224960004	0.20940769
muscle pain	224960004	0.30502427
joint pain	224960004	0.2378898
daytime tiredness	224960004	0.62204015
surgical team	224960004	0.15787405
sinus rhythm	224960004	0.30937624
warfarin	224960004	0.05573756
amiodarone	224960004	0.16729929
cardiology team	224960004	0.07085276
joint pain	224960004	0.2378898
tamsulosin	224960004	0.17054507
laser surgery	224960004	0.10031366
bph	224960004	0.13659626
joint pain	224960004	0.2378898
powerful laxative	224960004	0.23206314
vagus nerve	224960004	0.19170344
bisoprol	224960004	0.20940769
hot flushes	224960004	0.287186
light headedness	224960004	0.4262126
knee joint pain	224960004	0.182619
patient appointment	224960004	0.16717792
disc protusion	90673000	0.20958363
l5 s1	90673000	0.06751191
unbearable pain	90673000	0.5360777
left buttock	90673000	0.2981416
mri scan	90673000	0.17024463
disc protusion	90673000	0.20958363
l5 s1	90673000	0.06751191
nerve relaxant	90673000	0.32946622
pain killer	90673000	0.52868867
pain untill	90673000	0.506933
slight pain	90673000	0.5591659
physical therapist	90673000	0.17192073
bursa sac accord	90673000	-0.04378014
ca n't sleep	90673000	0.21405214
sensation wraps	90673000	0.5671939
leg 2×	90673000	0.21222977
n't scare	60238002	0.20763743
n't scare	224960004	0.16365974
depression besides	60238002	0.23857264
depression besides	224960004	0.32671013
fluoxetine	224960004	0.13973129
weeks nut	224960004	0.190014
symptoms ...	224960004	0.26718414
weight 😊	224960004	0.3444519
ca n't stand	224960004	0.07387315
hi atki82	224960004	0.1775698
friends ca n't	224960004	0.08725543
ca n't	224960004	0.07919715
bronchiectasis knocks	224960004	0.25001317
old lungs work	224960004	0.27501035
humour ... .. hope	224960004	0.20038395
nick name ...	224960004	0.20533329
family understanding	224960004	0.11666931
ca n't walk	224960004	0.15822178
marathon runner	224960004	0.20842046
ca n't	224960004	0.07919715
respiratory physio 's	40917007	0.26114652
respiratory patients	40917007	0.27463663
chest consultant	40917007	0.19832122
samples bottle	224960004	0.13336799
chest infection	224960004	0.33486027
weight gain	262286000	0.737993
high weight gain	262286000	0.63144785
weight gain	262286000	0.737993
constant mild ache	16973004	0.3730651
severe pain	16973004	0.4820778
hip problem	16973004	0.5016675
horrible tummy ache	60119000	0.19225219
whole abdomen	60119000	0.20315953
right abdomen	60119000	0.13510084
right illiac fossa region	60119000	-0.01791759
ca n't	60119000	0.15853156
gp	60119000	0.25269535
