phrase	snomed_id	similarity
weight gain	60119000	0.30528712
emotional distance	60119000	0.30601758
final 20mgs	60119000	0.21951036
cutter etc etc	60119000	0.07481101
extreme panic	79823003	0.72284853
flat grey life	79823003	0.18506472
daily grind	79823003	0.09152092
panic mode	79823003	0.82219505
diet ...	79823003	0.22319694
sugar levels	79823003	0.1524086
hospital appointment	79823003	0.21827064
insulin scares	79823003	0.22335956
child 's portion	79823003	-0.09807902
anagrelide	224960004	0.09160009
major clots	224960004	0.165863
i catch colds	224960004	0.27934524
ferritin	224960004	0.27194512
hydroxyurea	224960004	0.26307333
anegralide	224960004	0.33712214
drs	224960004	0.17954916
ca n't	224960004	0.07919715
platelet	224960004	0.0391564
mouth ulcers	224960004	0.10187641
bone marrow	224960004	0.08345115
blood test	224960004	0.2722478
jak2	224960004	0.14637482
ear	224960004	0.31499562
nose	224960004	0.28885043
throat	224960004	0.2947318
regular swollen glands	224960004	0.26941088
[ quote:34e4c0e630=\	224960004	0.10959395
jacquiann	224960004	0.33583426
hydroxyurea	224960004	0.26307333
anegralide	224960004	0.33712214
drs	224960004	0.17954916
ca n't	224960004	0.07919715
nervousness / stress	79823003	0.3876152
anxiety / panic attacks	79823003	0.54852664
prevents anxiety	79823003	0.40665424
ca n't sleep	60119000	0.45206416
ca n't sleep	32914008	0.38538626
's horrible	60119000	0.24283394
's horrible	32914008	0.22320789
muscles twitch	60119000	0.35627344
muscles twitch	32914008	0.47104794
restless legs	60119000	0.40402466
restless legs	32914008	1.
intrusive thoughts etc	60119000	0.15054277
intrusive thoughts etc	32914008	0.25829527
ca n't	60119000	0.15853156
ca n't	32914008	0.08548658
going.. i	419145002	0.14048743
small children..	419145002	0.26838276
n't talk	60119000	0.1303225
own fault	60119000	0.2899079
different meds	60119000	0.21096282
mental health hospital	60119000	0.17935732
steroid cream	203082005	0.22678024
pain pills	203082005	0.3609837
anaphylactic shock	203082005	0.2939123
pain pills	203082005	0.3609837
n't sleep	203082005	0.18539158
skin hurt	203082005	0.29961663
clothes area	203082005	0.14754114
histamine diet	203082005	0.45930728
meat allergy	203082005	0.28519636
histamine diet	203082005	0.45930728
pain pill forum	203082005	0.2724996
opiates	203082005	0.36172214
histamine releasers	203082005	0.4054313
histamines	203082005	0.24151188
van appointment	203082005	0.16275916
new dermatologist	203082005	0.21034849
light therapy	203082005	0.27836812
low histamine	203082005	0.41681474
free meat	203082005	0.14390169
free diet	203082005	0.2986737
pain pills	203082005	0.3609837
lab tech	203082005	0.16661331
light therapy	203082005	0.27836812
stool test result	224960004	0.1532903
h.pylori	224960004	0.09468344
gp	224960004	0.11459977
te bacteria	224960004	0.16522515
chest pain	224960004	0.2754547
panic attacks	224960004	0.22476923
recent bowt	224960004	0.13360262
panic attacks	224960004	0.22476923
heart palpitations	224960004	0.272208
cbt	224960004	0.01318587
weather meds	224960004	0.18860777
symptoms- depersonilization headaches confusion	224960004	0.23049223
mri	224960004	0.11358822
abdominal discomfort	43364001	1.0000002
bad memory lack	224960004	0.19225836
motivation etc	224960004	0.29081053
herbal tea	79823003	0.14912166
antibiotic sensitivities	224960004	0.21636353
chest clinic	224960004	0.13581218
meds before.i	60238002	0.25917345
muscle twitches horrible	60238002	0.78807026
dd	162059005	0.017223
stomach discomfort.if	162059005	0.71390325
hi jsvkie	267073005	0.07002839
cold turkey	267073005	0.28148907
panic attack	267073005	0.3673186
horrendous hallucinations	267073005	0.40553543
local hospital	267073005	0.14807555
mental health ward	267073005	0.3478288
weeks sober	267073005	0.18410403
crvo	238131007	0.3585015
left eye	238131007	0.21986108
right eye	238131007	0.19618756
stargardt	238131007	0.22105376
hbp	238131007	0.25136408
allergic reaction	315642008	0.40369627
oral sex	315642008	0.27864668
virus mimics	315642008	0.33726096
mouth	315642008	0.1622558
coldsores	315642008	0.31185782
herpes virus	315642008	0.29839057
ulcers	315642008	0.3557834
hsv	315642008	0.26765537
coldsores	315642008	0.31185782
chicken pox etc ...	315642008	0.21643786
lexapro	224960004	0.16779253
spacey feeling	224960004	0.3490393
main symptoms	224960004	0.2257666
dose 10mg	224960004	0.15789342
charlie brown	419145002	0.19907072
b12	60119000	0.2839985
deficiency symptoms	60119000	0.43038267
b12	60119000	0.2839985
ca n't	60119000	0.15853156
b12	60119000	0.2839985
normal biochemistry	60119000	0.22144437
b12	60119000	0.2839985
vit d level	79823003	0.10383561
weight 6st5	79823003	0.17823933
long car travels	79823003	0.09028839
school ca n't	79823003	0.08253286
pill check	79823003	0.29213136
blood transfusions	79823003	0.16678494
blood test	79823003	0.24887896
kidneys thyroid	79823003	0.07298794
active thyroid.i	224960004	0.25834233
weight.feelin ichy	224960004	0.2264589
sore eyes	224960004	0.46222407
pulse rate	224960004	0.2573887
treated.when i	224960004	0.09661801
high risk	224960004	0.23058021
weekly bloodtest	224960004	0.23042598
overactive .again i	224960004	0.29269218
again.. doesnt	224960004	0.10307216
sore puffy eyes ]	224960004	0.36883426
iodine treatment	224960004	0.06304201
beta blockers	224960004	0.09979616
pulse rate	224960004	0.2573887
sore .people	224960004	0.38138655
] .i hide	224960004	0.22207086
peoples thyroid problem	224960004	0.26316977
iodine treatment i woulg	224960004	0.03058566
c2 c3	60032008	0.01930661
radiculopathy .constant headache	60032008	0.36445764
chest pains	60032008	0.27862138
ca n't sleep	60032008	0.27716678
ca n't	60032008	0.08312023
mil codeine	60032008	0.10524093
big softie .i	60032008	0.10168602
fmla	60119000	0.31805837
stone overweight	238131007	0.7280135
hip replacement	238131007	0.28864938
replacement whilst overweight	238131007	0.6296592
left hip	238131007	0.2573872
stone overweight	238131007	0.7280135
13st 4lbs	238131007	0.28077862
right hip	238131007	0.24135001
regular physo	238131007	0.3204103
stone overweight.i	238131007	0.25309747
side.my leg	238131007	0.16341907
stone overweight	238131007	0.7280135
frhr	238131007	0.3440026
ibuprofen	238131007	0.1879193
moderate discomfort	238131007	0.34549087
n't overdo	238131007	0.2926532
ice packs	238131007	0.18138833
physical therapy	238131007	0.20934364
weeks post op	238131007	0.04813882
ct scan	238131007	0.15653345
treadmill 😂	238131007	0.35513327
physio exercises	238131007	0.20235944
pre op assessment	238131007	0.12476695
weeks post op	238131007	0.04813882
new hip	238131007	0.23370448
blood pressure	238131007	0.4121954
bone sawn	79823003	0.19426528
inch incision	79823003	0.08939832
ca n't sleep	224960004	0.35959265
high anxiety	224960004	0.3459202
lavender scents	224960004	0.15519372
ca n't sleep	224960004	0.35959265
nothing..my brain	224960004	0.14930153
alendronic acid 70mg	43364001	0.17736638
muscle pain	43364001	0.48814407
abdominal discomfort	43364001	1.0000002
'll drive	60119000	0.25193924
night shifts ...	60119000	0.39149505
panic attacks	224960004	0.22476923
's psychological	224960004	0.24070916
heart rate	224960004	0.31322554
heart patient	224960004	0.21983021
panic attacks	224960004	0.22476923
n't anxiety	267073005	0.39466834
suicidal 😢	267073005	0.9458619
severe panic attack	267073005	0.38670373
vit-d test	419145002	0.16246161
gp	419145002	0.17247966
vitd supps	419145002	0.18701446
local chinese doctor	419145002	0.07569058
'm deficient	60119000	0.39562106
vitamin d ...	60119000	0.16322486
self hynosis	79823003	0.16809502
navy boot camp	79823003	0.16757376
likey throat	79823003	0.2598786
anxiety	79823003	0.51885116
aniety meds	79823003	0.2869765
bupar	79823003	0.36636618
real bad panic attcks	79823003	0.6630856
anxiety	79823003	0.51885116
creates depression ... tharts	79823003	0.12701024
viscous circle	79823003	0.09019805
google symptoms	79823003	0.23524338
chest pains	79823003	0.3646432
ca n't	79823003	0.147845
physical symptoms	79823003	0.23614326
panic attack	79823003	0.7835643
chest pains	79823003	0.3646432
panic attack	79823003	0.7835643
panic attacks	79823003	0.7343409
constant panic	79823003	0.6956991
ca n't	79823003	0.147845
hits me..	79823003	0.21660663
anxiety symptom	79823003	0.44751555
's awful	79823003	0.17649224
's awful	102897001	0.13371748
serious illness	79823003	0.20867865
serious illness	102897001	0.35072327
n't anxiety	79823003	0.46184388
n't anxiety	102897001	0.3693378
vision problems	79823003	0.23657233
vision problems	102897001	0.28298187
black hole	79823003	0.28679767
black hole	102897001	0.14417641
hot flushes	79823003	0.2558903
hot flushes	102897001	0.2617715
chest pains	79823003	0.3646432
chest pains	102897001	0.33964357
ca n't catch	79823003	0.15579522
ca n't catch	102897001	0.13781226
palpitations etc..	79823003	0.3031228
palpitations etc..	102897001	0.34115446
ca n't	79823003	0.147845
ca n't	102897001	0.10086752
's anxiety	419145002	0.33231184
24hr monitor	419145002	0.07016264
ca n't	79823003	0.147845
meds coz	79823003	0.2622257
'm feeling	224960004	0.32428774
night nurse	224960004	0.19621906
huge anxity problems	424196004	0.4087918
random twitch	60238002	0.6769519
brain tumour	60238002	0.31846818
dizzy spells	60238002	0.21626727
anxiety symptoms	79823003	0.44752204
/numb feet hand	79823003	0.09852
classic lump	79823003	0.15025845
new tingly/numb feeling sends	79823003	0.04854805
neuro consultant	79823003	0.15164657
youre symptoms	79823003	0.22307211
extreme exhaustion	32914008	0.470794
blood tests	32914008	0.33546805
high chlorestrol	32914008	0.18317977
severe pains	32914008	0.45132834
endocrinologist	32914008	0.23853225
various blood tests	32914008	0.2570371
adrenal	32914008	0.3283295
testosterone	32914008	0.24407592
tumour markers	32914008	0.23312484
vitimin d	32914008	0.23910332
lyme disease	32914008	0.30284983
ecg	32914008	0.12806064
echocardiogram	32914008	0.2759645
abdomen scan	32914008	0.29457685
endocrinologist	32914008	0.23853225
neurologist	32914008	0.23333697
bad muscle	32914008	0.3379883
possible neurological problem	32914008	0.34905046
endocrinologist	32914008	0.23853225
restless legs	32914008	1.
bad twitching/severe pains	32914008	0.37423348
short term memory	32914008	0.2740928
stomach upset	224960004	0.3207116
stomach upset	162059005	0.8597175
ca n't function	224960004	-0.0275203
ca n't function	162059005	0.11024962
ca n't	224960004	0.07919715
ca n't	162059005	0.16997737
cold medication	224960004	0.25893813
cold medication	162059005	0.4017762
ca n't	224960004	0.07919715
ca n't	162059005	0.16997737
cfs/me	238131007	0.18201822
stomach issues	238131007	0.3028019
digestive enzymes	238131007	0.12310947
solid food	238131007	0.2676666
'm overweight	238131007	0.76154506
ibs	60119000	0.16606903
ibs	203082005	0.45418912
restrictive disease	224960004	0.19858524
ibs	224960004	0.10638386
miracle cure	224960004	0.07245454
diazepam	224960004	0.14541626
bad mood swings	224960004	0.28535032
[ /b ]	224960004	0.07510873
regards diet	60119000	0.21181647
lifestyle adjustments	60119000	0.20077372
control blood pressure	60119000	0.19656195
gp	60119000	0.25269535
5mg dose	60119000	0.24406119
bp	60119000	0.19245383
blood test	60119000	0.3310358
high sugar .hope	60119000	0.22071505
jerk awake	60238002	0.41406816
jerk awake	79823003	0.20314781
's panic	60238002	0.24859679
's panic	79823003	0.6671642
ca n't breath	60238002	0.19208746
ca n't breath	79823003	0.22925794
runny nose	60238002	0.17617151
runny nose	79823003	0.21545455
ca n't breath	60238002	0.19208746
ca n't breath	79823003	0.22925794
altitude sickness	60238002	0.13253805
altitude sickness	79823003	0.17559007
ca n't	60238002	0.15288319
ca n't	79823003	0.147845
'm paranoid	60238002	0.23185576
'm paranoid	79823003	0.38098413
wrong pills	60238002	0.20902878
wrong pills	79823003	0.23243596
ca n't breath	60238002	0.19208746
ca n't breath	79823003	0.22925794
numb	60238002	0.2641705
numb	79823003	0.3201565
waking	60238002	0.24571048
waking	79823003	0.35618055
air/ feeling line	60238002	0.24014974
air/ feeling line	79823003	0.14244731
ca n't breath	60238002	0.19208746
ca n't breath	79823003	0.22925794
dizzy/spinning	60238002	0.08972338
dizzy/spinning	79823003	0.26140153
overwheleming	60238002	0.15692657
overwheleming	79823003	0.23746793
wow..so	224960004	0.39004672
burny numbness floaty stuff ...	224960004	0.2719102
numb feelings	224960004	0.3381541
body sometimes..i 'm	224960004	0.20558631
's gon na	224960004	0.08283123
whole anxiety excuse ...	224960004	0.24512848
white coat syndrome	79823003	0.235368
24-hour monitor	79823003	0.1686637
bp	79823003	0.34201407
panic attacks	79823003	0.7343409
blind panic	79823003	0.66502225
intense cognitive behaviour therapy	79823003	0.16977635
sleep issue	224960004	0.40301698
finger	224960004	0.23645513
circadian rhythm	224960004	0.38463986
ca n't	224960004	0.07919715
sore tummy	162059005	0.6916101
normal tummy ache	162059005	0.61403066
tummy ache	162059005	0.7580465
bowel movement	162059005	0.42810264
ca n't	162059005	0.16997737
gp	162059005	0.07528792
slow digestive tract	162059005	0.45827535
small meals	162059005	0.42702204
calorie intake	162059005	0.3241946
severe depression	79823003	0.28144485
severe anxiety	79823003	0.4437119
ca n't incase	79823003	0.14177799
panic mode	79823003	0.82219505
cbt	79823003	0.2525723
lupus	203082005	0.4652844
autoimmune deceases	203082005	0.5382916
muscle pain	203082005	0.46618074
body 's	203082005	0.2025361
food intolerances	203082005	0.40991572
severe numbness	203082005	0.34294695
neck arm	203082005	0.3108576
mri	203082005	0.31161293
heart checks	203082005	0.18504003
blood test	203082005	0.2669496
baby aspirin	203082005	0.25163072
gaviscon	203082005	0.2810604
... ..i 'm	203082005	-0.03115347
hiatus hernia	203082005	0.1260895
chest pain	203082005	0.33034402
shoulder blades	203082005	0.23610343
stiff neck	203082005	0.34721455
deep sea	203082005	-0.00437985
chest pain	419145002	0.32124272
shoulder blades	419145002	0.21899354
gerd	419145002	0.36351627
gastro doctor	419145002	0.12909046
life style changes	419145002	0.10186088
trigger foods	419145002	0.19439523
chest pain	419145002	0.32124272
shoulder blades	419145002	0.21899354
gerd	419145002	0.36351627
gastro doctor	419145002	0.12909046
life style changes	419145002	0.10186088
trigger foods	419145002	0.19439523
n't suit	162059005	0.14085405
b12	162059005	0.19122034
upset stomach	162059005	1.
joint pain	162059005	0.35592484
food allergy test	238131007	0.20477097
high protein diet	238131007	0.32495105
drink milk	238131007	0.12628616
fizzy drinks	238131007	0.2881758
litres + water	238131007	0.13907352
anxiety/panic attacks	79823003	0.5456039
atrial fibrillation	224960004	0.07784684
thyroid function test	224960004	0.18726614
normal range	224960004	0.30378628
overactive thyroid	224960004	0.2743665
normal range	224960004	0.30378628
kelp tablets	224960004	0.05113104
health food shop	224960004	0.03388881
klean -prep stuff tastes awful	419145002	0.16806178
petit mal	224960004	0.3378895
full blown seizure	224960004	0.28223288
mini fits\	224960004	0.22456035
petit mal epileptic	224960004	0.24864121
tegretol	224960004	0.1838983
gp	224960004	0.11459977
seizures return	224960004	0.10662436
brother treats	60238002	0.2134256
citalopram	419145002	0.24939856
citalopram	247953009	0.10031721
1st week 10mg	419145002	0.12131497
1st week 10mg	247953009	0.14037299
right foot	79823003	0.07397243
cold laser treatment	79823003	0.16527513
plantar fasciitis	79823003	0.1085719
orthotic insoles	79823003	0.10545113
mechanical dept	79823003	0.13371603
nerve pains	79823003	0.2655623
left foot	79823003	0.13386233
steroid injections	79823003	0.004152
job involves	79823003	0.07203854
small sharp pain	79823003	0.25039083
right foot	79823003	0.07397243
orthotic aids	79823003	0.15620464
